_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3366,Dosing Default,10:44,10:44,Trough [02-01-164],2.0,1.6,1.71,1.71,2.1,0.39
3367,Dosing Default,10:45,10:45,Trough [02-01-165],2.0,2.1,2.14,2.14,2.17,0.03
3368,Dosing Default,10:45,10:45,Trough [02-01-166],2.0,1.8,1.94,1.94,2.61,0.67
3369,Dosing Default,10:45,10:45,Trough [02-01-167],2.0,1.6,1.65,1.65,2.09,0.44
3370,Dosing Default,10:46,10:46,Trough [02-01-168],2.0,1.8,1.86,1.86,2.22,0.36
3371,Dosing Default,10:46,10:46,Trough [02-01-169],2.0,1.8,1.52,1.52,1.6,0.08
3372,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3373,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3374,Dosing Default,10:46,10:46,Trough [02-01-170],2.0,1.3,1.44,1.44,2.04,0.6
3375,Dosing Default,10:48,10:49,Trough [02-01-171],2.0,1.7,1.67,1.67,1.7,0.03
3376,Dosing Default,10:49,10:49,Trough [02-01-172],2.0,2.0,2.03,2.03,2.18,0.15
3377,Dosing Default,10:49,10:49,Trough [02-01-173],2.0,1.8,2.12,2.12,2.18,0.06
3378,Dosing Default,10:49,10:49,Trough [02-01-174],2.0,1.5,1.46,1.46,1.37,-0.09
3379,Dosing Default,10:50,10:50,Trough [02-01-175],2.0,1.6,1.67,1.67,2.05,0.38
3380,Dosing Default,10:50,10:50,Trough [02-01-176],2.0,1.6,1.6,1.6,1.94,0.34
3381,Dosing Default,10:50,10:51,Trough [02-01-177],2.0,1.9,2.02,2.02,1.77,-0.25
3382,Dosing Default,10:51,10:51,Trough [02-01-178],2.0,1.7,1.66,1.66,2.31,0.65
3383,Dosing Default,10:51,10:51,Trough [02-01-179],2.0,1.8,1.9,1.9,2.31,0.41
3384,Dosing Default,10:51,10:52,Trough [02-01-180],2.0,2.0,1.88,1.88,1.84,-0.04
3385,Dosing Default,10:52,10:52,Trough [02-01-181],2.0,1.5,1.64,1.64,1.77,0.13
3386,Dosing Default,10:52,10:52,Trough [02-01-182],2.0,1.6,1.58,1.58,2.37,0.79
3387,Dosing Default,10:54,10:54,Trough [02-01-183],2.0,1.6,1.64,1.64,1.96,0.32
3388,Dosing Default,10:55,10:55,Trough [02-01-184],2.0,1.6,1.67,1.67,2.25,0.58
3389,Dosing Default,10:55,10:55,Trough [02-01-185],2.0,1.7,1.71,1.71,1.99,0.28
3390,Dosing Default,10:55,10:55,Trough [02-01-186],2.0,1.8,1.75,1.75,2.26,0.51
3391,Dosing Default,10:56,10:56,Trough [02-01-187],2.0,2.0,2.2,2.2,1.62,-0.58
3392,Dosing Default,10:56,10:56,Trough [02-01-188],2.0,1.8,1.88,1.88,2.73,0.85
3393,Dosing Default,10:56,10:56,Trough [02-01-189],2.0,2.2,2.31,2.31,2.28,-0.03
3394,Dosing Default,10:57,10:57,Trough [02-01-190],2.0,1.6,1.64,1.64,1.58,-0.06
3395,Dosing Default,10:57,10:57,Trough [02-01-191],2.0,1.8,1.95,1.95,1.56,-0.39
3396,Dosing Default,10:57,10:57,Trough [02-01-192],2.0,1.5,1.54,1.54,1.3,-0.24
3397,Dosing Default,10:58,10:58,Trough [02-01-193],2.0,1.6,1.67,1.67,2.12,0.45
3398,Dosing Default,10:58,10:58,Trough [02-01-194],2.0,1.7,1.87,1.87,2.99,1.12
3399,Dosing Default,11:00,11:00,Trough [01-01-195],2.0,1.8,1.79,1.79,1.53,-0.26
3400,Dosing Default,11:00,11:00,Trough [01-01-196],2.0,1.6,1.63,1.63,2.19,0.56
3401,Dosing Default,11:01,11:01,Trough [01-01-197],2.0,1.9,1.93,1.93,2.1,0.17
3402,Dosing Default,11:01,11:01,Trough [01-01-198],2.0,1.8,1.87,1.87,2.12,0.25
3403,Dosing Default,11:02,11:02,Trough [01-01-199],2.0,2.0,2.08,2.08,1.99,-0.09
3404,Dosing Default,11:02,11:02,Trough [01-01-200],2.0,2.2,2.27,2.27,2.0,-0.27
3405,Dosing Default,11:02,11:02,Trough [01-01-201],12.0,9.0,9.29,9.29,9.64,0.35
3406,Dosing Default,11:02,11:03,Trough [01-01-202],12.0,10.2,11.16,11.16,11.76,0.6
3407,Dosing Default,11:03,11:03,Trough [01-01-203],6.0,3.6,3.67,3.67,3.71,0.04
3408,Dosing Default,11:03,11:03,Trough [01-01-204],2.0,1.8,1.92,1.92,2.71,0.79
3409,Dosing Default,11:04,11:04,Trough [01-01-205],2.0,1.8,1.84,1.84,1.66,-0.18
3410,Dosing Default,11:04,11:04,Trough [01-01-206],2.0,1.4,1.49,1.49,1.78,0.29
3411,Dosing Default,11:06,11:06,Trough [01-01-207],12.0,12.0,10.98,10.98,11.3,0.32
3412,Dosing Default,11:06,11:07,Trough [01-01-208],12.0,8.4,7.86,7.86,8.21,0.35
3413,Dosing Default,11:07,11:07,Trough [01-01-209],10.0,8.0,7.09,7.09,6.8,-0.29
3414,Dosing Default,11:07,11:07,Trough [01-01-210],12.0,11.4,10.39,10.39,10.57,0.18
3415,Dosing Default,11:08,11:08,Trough [01-01-211],12.0,9.6,9.09,9.09,9.53,0.44
3416,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3417,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3418,Dosing Default,11:08,11:08,Trough [01-01-212],12.0,8.4,8.1,8.1,8.08,-0.02
3419,Dosing Default,11:08,11:08,Trough [01-01-213],12.0,10.8,9.94,9.94,9.74,-0.2
3420,Dosing Default,11:09,11:09,Trough [01-01-214],12.0,11.4,10.59,10.59,9.71,-0.88
3421,Dosing Default,11:09,11:09,Trough [01-01-215],10.0,7.5,6.82,6.82,6.61,-0.21
3422,Dosing Default,11:09,11:09,Trough [01-01-216],12.0,10.2,8.76,8.76,8.36,-0.4
3423,Dosing Default,11:10,11:10,Trough [01-01-217],12.0,8.4,8.69,8.69,9.0,0.31
3424,Dosing Default,11:10,11:10,Trough [01-01-218],12.0,9.6,9.0,9.0,9.26,0.26
3425,Dosing Default,11:12,11:12,Trough [01-01-219],12.0,9.0,8.67,8.67,9.49,0.82
3426,Dosing Default,11:12,11:12,Trough [01-01-220],12.0,6.6,6.3,6.3,6.64,0.34
3427,Dosing Default,11:13,11:13,Trough [01-01-221],12.0,9.0,8.2,8.2,8.58,0.38
3428,Dosing Default,11:13,11:13,Trough [01-01-222],12.0,10.2,9.75,9.75,10.05,0.3
3429,Dosing Default,11:14,11:14,Trough [01-01-223],12.0,11.4,10.37,10.37,11.31,0.94
3430,Dosing Default,11:14,11:14,Trough [01-01-224],12.0,11.4,10.42,10.42,11.41,0.99
3431,Dosing Default,11:14,11:14,Trough [01-01-225],12.0,8.4,6.74,6.74,7.05,0.31
3432,Dosing Default,11:14,11:15,Trough [01-01-226],10.0,7.0,6.92,6.92,7.47,0.55
3433,Dosing Default,11:15,11:15,Trough [01-01-227],12.0,7.8,7.42,7.42,7.0,-0.42
3434,Dosing Default,11:15,11:15,Trough [01-01-228],12.0,10.2,11.43,11.43,11.89,0.46
3435,Dosing Default,11:16,11:16,Trough [01-01-229],12.0,9.0,8.86,8.86,7.32,-1.54
3436,Dosing Default,11:16,11:16,Trough [01-01-230],12.0,8.4,7.79,7.79,6.46,-1.33
3437,Dosing Default,11:18,11:18,Trough [01-02-231],12.0,11.4,10.44,10.44,11.19,0.75
3438,Dosing Default,11:18,11:19,Trough [01-02-232],12.0,11.4,10.89,10.89,12.5,1.61
3439,Dosing Default,11:19,11:19,Trough [01-02-233],12.0,9.0,8.52,8.52,9.09,0.57
3440,Dosing Default,11:19,11:19,Trough [01-02-234],12.0,9.6,8.74,8.74,9.12,0.38
3441,Dosing Default,11:20,11:20,Trough [01-02-235],12.0,12.0,11.26,11.26,12.28,1.02
3442,Dosing Default,11:20,11:20,Trough [01-02-236],12.0,10.8,10.28,10.28,10.4,0.12
3443,Dosing Default,11:20,11:20,Trough [01-02-237],12.0,12.0,11.19,11.19,11.26,0.07
3444,Dosing Default,11:21,11:21,Trough [01-02-238],10.0,8.5,8.39,8.39,8.52,0.13
3445,Dosing Default,11:21,11:21,Trough [01-02-239],10.0,9.0,7.93,7.93,7.8,-0.13
3446,Dosing Default,11:21,11:22,Trough [01-02-240],12.0,12.0,11.14,11.14,10.38,-0.76
3447,Dosing Default,11:22,11:22,Trough [01-02-241],10.0,8.0,6.85,6.85,6.2,-0.65
3448,Dosing Default,11:22,11:22,Trough [01-02-242],12.0,10.2,9.83,9.83,9.9,0.07
3449,Dosing Default,11:24,11:24,Trough [01-02-243],12.0,7.8,7.32,7.32,8.16,0.84
3450,Dosing Default,11:24,11:25,Trough [01-02-244],12.0,10.2,9.43,9.43,10.07,0.64
3451,Dosing Default,11:25,11:25,Trough [01-02-245],10.0,9.0,8.11,8.11,8.6,0.49
3452,Dosing Default,11:25,11:25,Trough [01-02-246],12.0,8.4,7.45,7.45,8.0,0.55
3453,Dosing Default,11:26,11:26,Trough [01-02-247],12.0,10.8,10.6,10.6,10.67,0.07
3454,Dosing Default,11:26,11:26,Trough [01-02-248],12.0,8.4,8.3,8.3,7.74,-0.56
3455,Dosing Default,11:26,11:27,Trough [01-02-249],10.0,10.5,11.01,11.01,11.79,0.78
3456,Dosing Default,11:27,11:27,Trough [01-02-250],12.0,10.2,9.27,9.27,8.53,-0.74
3457,Dosing Default,11:27,11:28,Trough [01-02-251],12.0,8.4,8.41,7.57,7.32,-0.25
3458,Dosing Default,11:28,11:28,Trough [01-02-252],12.0,10.8,10.69,9.63,8.36,-1.27
3459,44395                                                                                                                     Status           Finished,"","","","","","","","",""
3460,Recipe,"","","","","","","","",""
3461,Density Dry matter,"","","","","","","","",""
3462,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3463,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3464,Loading WeightBased,11:36,11:38,Strobunker 1,53.1,48.82,46.44,48.0,47.51,-0.49
3465,Mixing Continuous,11:36,11:38,"",0.0,0.0,0.0,0.0,0.0,0.0
3466,Loading WeightBased,11:39,11:41,Broksilo 4,536.9,493.58,469.61,485.37,485.76,0.39
3467,Mixing Continuous,11:39,11:41,"",0.0,0.0,0.0,0.0,0.0,0.0
3468,Mixing OnTime,11:41,11:45,"",0.0,0.0,0.0,0.0,0.0,0.0
3469,Dosing Default,11:46,11:46,Trough [01-02-253],12.0,9.6,9.1,9.1,9.51,0.41
3470,Dosing Default,11:46,11:46,Trough [01-02-254],12.0,9.0,9.58,9.58,9.27,-0.31
3471,Dosing Default,11:48,11:49,Trough [01-02-255],12.0,7.8,7.98,7.98,7.54,-0.44
3472,Dosing Default,11:49,11:49,Trough [01-02-256],12.0,10.2,10.83,10.83,11.17,0.34
3473,Dosing Default,11:49,11:49,Trough [01-02-257],12.0,10.2,12.29,12.29,12.54,0.25
3474,Dosing Default,11:49,11:50,Trough [01-02-258],10.0,9.5,10.97,10.97,10.32,-0.65
3475,Dosing Default,11:50,11:50,Trough [01-02-259],12.0,10.2,9.33,9.33,9.4,0.07
3476,Dosing Default,11:50,11:50,Trough [01-02-260],12.0,10.2,9.34,9.34,9.41,0.07
3477,Dosing Default,11:51,11:51,Trough [01-02-261],12.0,13.2,12.42,12.42,11.93,-0.49
3478,Dosing Default,11:51,11:51,Trough [01-02-262],12.0,12.6,12.2,12.2,11.94,-0.26
3479,Dosing Default,11:51,11:52,Trough [01-02-263],12.0,12.0,10.39,10.39,9.21,-1.18
3480,Dosing Default,11:52,11:52,Trough [01-02-264],12.0,11.4,10.22,10.22,10.42,0.2
3481,Dosing Default,11:52,11:52,Trough [01-02-265],10.0,8.0,7.78,7.78,7.67,-0.11
3482,Dosing Default,11:52,11:53,Trough [01-02-266],12.0,10.2,8.93,8.93,9.18,0.25
3483,Dosing Default,11:55,11:55,Trough [01-02-267],12.0,12.0,10.79,10.79,10.6,-0.19
3484,Dosing Default,11:55,11:55,Trough [01-02-268],12.0,9.6,9.13,9.13,9.58,0.45
3485,Dosing Default,11:55,11:56,Trough [01-02-269],12.0,8.4,7.65,7.65,6.91,-0.74
3486,Dosing Default,11:56,11:56,Trough [01-02-270],12.0,11.4,10.39,10.39,10.48,0.09
3487,Dosing Default,11:56,11:56,Trough [01-02-271],12.0,12.0,11.54,11.54,11.18,-0.36
3488,Dosing Default,11:56,11:57,Trough [01-02-272],12.0,12.0,11.4,11.4,11.03,-0.37
3489,Dosing Default,11:57,11:57,Trough [01-02-273],12.0,12.0,11.06,11.06,10.13,-0.93
3490,Dosing Default,11:57,11:57,Trough [01-02-274],12.0,12.0,10.4,10.4,10.75,0.35
3491,Dosing Default,11:58,11:58,Trough [01-02-275],12.0,10.8,10.61,10.61,9.3,-1.31
3492,Dosing Default,11:58,11:58,Trough [01-02-276],12.0,12.0,11.14,11.14,10.36,-0.78
3493,Dosing Default,11:58,11:59,Trough [01-02-277],12.0,9.6,9.12,9.12,9.11,-0.01
3494,Dosing Default,11:59,11:59,Trough [01-02-278],12.0,11.4,10.35,10.35,10.06,-0.29
3495,Dosing Default,12:01,12:01,Trough [01-02-279],12.0,10.8,9.72,9.72,8.85,-0.87
3496,Dosing Default,12:01,12:01,Trough [01-02-280],12.0,13.2,11.77,11.77,11.9,0.13
3497,Dosing Default,12:02,12:02,Trough [01-02-281],10.0,11.5,10.84,10.84,10.25,-0.59
3498,Dosing Default,12:02,12:02,Trough [01-02-282],12.0,10.8,10.94,10.94,10.68,-0.26
3499,Dosing Default,12:02,12:03,Trough [01-02-283],12.0,12.6,10.93,10.93,11.28,0.35
3500,Dosing Default,12:03,12:03,Trough [01-02-284],12.0,10.8,9.74,9.74,9.3,-0.44
3501,Dosing Default,12:03,12:03,Trough [01-02-285],12.0,11.4,10.82,10.82,9.97,-0.85
3502,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3503,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3504,Dosing Default,12:03,12:04,Trough [01-02-286],10.0,11.5,11.36,11.36,10.88,-0.48
3505,Dosing Default,12:04,12:04,Trough [01-02-287],12.0,9.6,9.27,9.27,8.98,-0.29
3506,Dosing Default,12:04,12:04,Trough [01-02-288],12.0,11.4,10.87,10.87,10.77,-0.1
3507,Dosing Default,12:05,12:05,Trough [01-02-289],12.0,12.6,11.35,11.35,10.46,-0.89
3508,Dosing Default,12:05,12:05,Trough [01-02-290],12.0,8.4,7.89,7.89,7.92,0.03
3509,Dosing Default,12:07,12:07,Trough [01-02-291],12.0,11.4,10.05,10.05,10.11,0.06
3510,Dosing Default,12:07,12:08,Trough [01-02-292],12.0,10.2,9.43,9.43,9.24,-0.19
3511,Dosing Default,12:08,12:08,Trough [01-02-293],12.0,10.2,9.33,9.33,9.12,-0.21
3512,Dosing Default,12:08,12:08,Trough [01-02-294],12.0,11.4,10.2,10.2,9.83,-0.37
3513,Dosing Default,12:09,12:09,Trough [01-02-295],12.0,10.8,10.04,10.04,10.02,-0.02
3514,Dosing Default,12:09,12:09,Trough [01-02-296],12.0,12.6,12.18,12.18,11.62,-0.56
3515,Dosing Default,12:09,12:10,Trough [01-02-297],12.0,9.0,8.32,8.32,7.75,-0.57
3516,Dosing Default,12:10,12:10,Trough [01-02-298],12.0,10.8,10.12,10.12,8.56,-1.56
3517,Dosing Default,12:10,12:11,Trough [01-02-299],12.0,7.2,6.58,6.58,7.62,1.04
3518,Dosing Default,12:11,12:11,Trough [01-02-300],12.0,14.4,13.93,13.93,14.02,0.09
3519,Dosing Default,12:11,12:11,Trough [01-02-301],10.0,10.5,11.83,11.83,10.77,-1.06
3520,Dosing Default,12:11,12:12,Trough [01-02-302],12.0,12.0,13.61,13.61,13.84,0.23
3521,44396                                                                                                                     Status           Finished,"","","","","","","","",""
3522,Recipe,"","","","","","","","",""
3523,Density Dry matter,"","","","","","","","",""
3524,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3525,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3526,Loading WeightBased,11:58,11:59,Strobunker 1,28.44,24.86,24.2,22.89,22.37,-0.52
3527,Mixing Continuous,11:58,11:59,"",0.0,0.0,0.0,0.0,0.0,0.0
3528,Loading WeightBased,12:02,12:03,Broksilo 4,287.56,251.34,244.7,231.44,231.53,0.09
3529,Mixing Continuous,12:02,12:03,"",0.0,0.0,0.0,0.0,0.0,0.0
3530,Mixing OnTime,12:03,12:07,"",0.0,0.0,0.0,0.0,0.0,0.0
3531,Dosing Default,12:40,12:40,Trough [01-01-201],4.0,3.0,2.88,2.88,2.19,-0.69
3532,Dosing Default,12:40,12:40,Trough [01-01-202],4.0,3.4,3.2,3.2,3.28,0.08
3533,Dosing Default,12:41,12:41,Trough [01-01-203],2.0,1.2,1.19,1.19,1.51,0.32
3534,Dosing Default,12:43,12:43,Trough [01-01-207],4.0,4.0,3.89,3.89,3.8,-0.09
3535,Dosing Default,12:43,12:44,Trough [01-01-208],4.0,2.8,2.68,2.68,2.22,-0.46
3536,Dosing Default,12:44,12:44,Trough [01-01-209],4.0,3.2,3.32,3.32,3.4,0.08
3537,Dosing Default,12:44,12:44,Trough [01-01-210],4.0,3.8,3.74,3.74,0.66,-3.08
3538,Dosing Default,12:45,12:45,Trough [01-01-211],4.0,3.2,3.05,3.05,2.72,-0.33
3539,Dosing Default,12:45,12:45,Trough [01-01-212],4.0,2.8,2.81,2.81,2.52,-0.29
3540,Dosing Default,12:45,12:45,Trough [01-01-213],4.0,3.6,3.67,3.67,2.93,-0.74
3541,Dosing Default,12:45,12:46,Trough [01-01-214],4.0,3.8,4.09,4.09,3.36,-0.73
3542,Dosing Default,12:46,12:46,Trough [01-01-215],4.0,3.0,3.09,3.09,2.75,-0.34
3543,Dosing Default,12:46,12:46,Trough [01-01-216],4.0,3.4,3.53,3.53,2.54,-0.99
3544,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3545,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3546,Dosing Default,12:47,12:47,Trough [01-01-217],4.0,2.8,2.7,2.7,2.27,-0.43
3547,Dosing Default,12:47,12:47,Trough [01-01-218],4.0,3.2,3.11,3.11,2.45,-0.66
3548,Dosing Default,12:49,12:49,Trough [01-01-219],4.0,3.0,2.72,2.72,2.49,-0.23
3549,Dosing Default,12:49,12:49,Trough [01-01-220],4.0,2.2,2.09,2.09,1.61,-0.48
3550,Dosing Default,12:50,12:50,Trough [01-01-221],4.0,3.0,2.87,2.87,2.82,-0.05
3551,Dosing Default,12:50,12:50,Trough [01-01-222],4.0,3.4,3.3,3.3,3.09,-0.21
3552,Dosing Default,12:51,12:51,Trough [01-01-223],4.0,3.8,3.49,3.49,4.29,0.8
3553,Dosing Default,12:51,12:51,Trough [01-01-224],4.0,3.8,3.47,3.47,3.39,-0.08
3554,Dosing Default,12:51,12:51,Trough [01-01-225],4.0,2.8,2.7,2.7,1.84,-0.86
3555,Dosing Default,12:51,12:52,Trough [01-01-226],4.0,2.8,2.58,2.58,2.0,-0.58
3556,Dosing Default,12:52,12:52,Trough [01-01-227],4.0,2.6,2.74,2.74,1.8,-0.94
3557,Dosing Default,12:52,12:52,Trough [01-01-228],4.0,3.4,3.25,3.25,3.3,0.05
3558,Dosing Default,12:53,12:53,Trough [01-01-229],4.0,3.0,3.51,3.51,3.17,-0.34
3559,Dosing Default,12:53,12:53,Trough [01-01-230],4.0,2.8,3.24,3.24,0.68,-2.56
3560,Dosing Default,13:53,13:53,Trough [01-02-234],4.0,3.2,3.07,3.07,1.48,-1.59
3561,Dosing Default,13:53,13:53,Trough [01-02-235],4.0,4.0,3.66,3.66,3.21,-0.45
3562,Dosing Default,13:54,13:54,Trough [01-02-236],4.0,3.6,3.56,3.56,3.19,-0.37
3563,Dosing Default,13:58,13:58,Trough [01-02-272],4.0,4.0,4.12,4.12,3.95,-0.17
3564,Dosing Default,13:58,13:58,Trough [01-02-273],4.0,4.0,4.31,4.31,3.88,-0.43
3565,Dosing Default,13:59,13:59,Trough [01-02-274],4.0,4.0,3.88,3.88,2.6,-1.28
3566,Dosing Default,13:59,13:59,Trough [01-02-275],4.0,3.6,4.04,4.04,3.67,-0.37
3567,Dosing Default,13:59,14:00,Trough [01-02-276],4.0,4.0,4.26,4.26,3.72,-0.54
3568,Dosing Default,14:00,14:00,Trough [01-02-277],4.0,3.2,3.2,3.2,2.88,-0.32
3569,Dosing Default,14:00,14:00,Trough [01-02-278],4.0,3.8,3.9,3.9,3.3,-0.6
3570,Dosing Default,14:02,14:02,Trough [01-02-279],4.0,3.6,3.89,3.89,3.33,-0.56
3571,Dosing Default,14:03,14:03,Trough [01-02-280],4.0,4.4,4.36,4.36,3.91,-0.45
3572,Dosing Default,14:03,14:03,Trough [01-02-281],4.0,4.6,4.84,4.84,3.98,-0.86
3573,Dosing Default,14:04,14:04,Trough [01-02-282],4.0,3.6,3.69,3.69,3.72,0.03
3574,Dosing Default,14:04,14:04,Trough [01-02-283],4.0,4.2,4.09,4.09,3.68,-0.41
3575,Dosing Default,14:04,14:04,Trough [01-02-284],4.0,3.6,3.75,3.75,3.19,-0.56
3576,Dosing Default,14:05,14:05,Trough [01-02-285],4.0,3.8,4.08,4.08,3.82,-0.26
3577,Dosing Default,14:05,14:05,Trough [01-02-286],4.0,4.6,4.79,4.79,4.06,-0.73
3578,Dosing Default,14:06,14:06,Trough [01-02-287],4.0,3.2,3.3,3.3,3.17,-0.13
3579,Dosing Default,14:06,14:06,Trough [01-02-288],4.0,3.8,3.83,3.83,3.86,0.03
3580,Dosing Default,14:06,14:07,Trough [01-02-289],4.0,4.2,4.5,4.5,4.15,-0.35
3581,Dosing Default,14:07,14:07,Trough [01-02-290],4.0,2.8,2.79,2.79,1.94,-0.85
3582,Dosing Default,14:09,14:09,Trough [01-02-291],4.0,3.8,3.78,3.78,3.19,-0.59
3583,Dosing Default,14:09,14:09,Trough [01-02-292],4.0,3.4,3.46,3.46,2.83,-0.63
3584,Dosing Default,14:10,14:10,Trough [01-02-293],4.0,3.4,3.47,3.47,3.55,0.08
3585,Dosing Default,14:10,14:10,Trough [01-02-294],4.0,3.8,3.92,3.92,3.18,-0.74
3586,Dosing Default,14:11,14:11,Trough [01-02-295],4.0,3.6,3.61,3.61,3.55,-0.06
3587,Dosing Default,14:11,14:11,Trough [01-02-296],4.0,4.2,4.39,4.39,3.84,-0.55
3588,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3589,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3590,Dosing Default,14:11,14:11,Trough [01-02-297],4.0,3.0,3.19,3.19,1.91,-1.28
3591,Dosing Default,14:11,14:12,Trough [01-02-298],4.0,3.6,4.12,4.12,3.38,-0.74
3592,Dosing Default,14:12,14:12,Trough [01-02-299],4.0,2.4,2.05,2.05,2.25,0.2
3593,Dosing Default,14:12,14:12,Trough [01-02-300],4.0,4.8,4.77,4.77,4.2,-0.57
3594,Dosing Default,14:13,14:13,Trough [01-02-301],4.0,4.2,4.62,4.62,3.82,-0.8
3595,Dosing Default,14:13,14:13,Trough [01-02-302],6.0,6.0,5.89,5.89,5.17,-0.72
3596,44397                                                                                                                     Status           Finished,"","","","","","","","",""
3597,Recipe,"","","","","","","","",""
3598,Density Dry matter,"","","","","","","","",""
3599,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3600,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3601,Loading WeightBased,19:03,19:04,Strobunker 1,21.96,19.24,21.86,14.37,13.77,-0.6
3602,Mixing Continuous,19:03,19:04,"",0.0,0.0,0.0,0.0,0.0,0.0
3603,Loading WeightBased,19:05,19:06,Broksilo 4,222.04,194.56,220.98,145.3,145.46,0.16
3604,Mixing Continuous,19:05,19:06,"",0.0,0.0,0.0,0.0,0.0,0.0
3605,Mixing OnTime,19:06,19:10,"",0.0,0.0,0.0,0.0,0.0,0.0
3606,Dosing Default,19:14,19:14,Trough [01-01-201],4.0,3.0,3.69,3.69,2.81,-0.88
3607,Dosing Default,19:14,19:14,Trough [01-01-202],4.0,3.4,3.32,3.32,2.95,-0.37
3608,Dosing Default,19:14,19:14,Trough [01-01-203],2.0,1.2,0.87,0.87,1.52,0.65
3609,Dosing Default,19:17,19:17,Trough [01-01-207],4.0,4.0,4.1,4.1,3.81,-0.29
3610,Dosing Default,19:17,19:17,Trough [01-01-208],4.0,2.8,3.26,3.26,3.78,0.52
3611,Dosing Default,19:17,19:18,Trough [01-01-209],4.0,3.2,3.12,3.12,3.85,0.73
3612,Dosing Default,19:18,19:18,Trough [01-01-210],4.0,3.8,5.67,5.67,5.78,0.11
3613,Dosing Default,19:18,19:18,Trough [01-01-211],4.0,3.2,3.53,3.53,3.41,-0.12
3614,Dosing Default,19:18,19:18,Trough [01-01-212],4.0,2.8,3.08,3.08,7.81,4.73
3615,Dosing Default,19:19,19:19,Trough [01-01-213],4.0,3.6,4.34,4.34,0.0,-4.34
3616,Dosing Default,19:19,19:19,Trough [01-01-214],4.0,3.8,4.54,4.54,2.94,-1.6
3617,Dosing Default,19:20,19:20,Trough [01-01-215],4.0,3.0,3.34,3.34,2.19,-1.15
3618,Dosing Default,19:20,19:20,Trough [01-01-216],4.0,3.4,4.39,4.39,4.12,-0.27
3619,Dosing Default,19:20,19:20,Trough [01-01-217],4.0,2.8,3.23,3.23,2.98,-0.25
3620,Dosing Default,19:21,19:21,Trough [01-01-218],4.0,3.2,3.87,3.87,2.22,-1.65
3621,Dosing Default,19:23,19:23,Trough [01-01-219],4.0,3.0,3.23,3.23,3.16,-0.07
3622,Dosing Default,19:23,19:23,Trough [01-01-220],4.0,2.2,2.68,2.68,2.4,-0.28
3623,Dosing Default,19:23,19:23,Trough [01-01-221],4.0,3.0,3.05,3.05,2.94,-0.11
3624,Dosing Default,19:24,19:24,Trough [01-01-222],4.0,3.4,3.62,3.62,3.79,0.17
3625,Dosing Default,19:24,19:24,Trough [01-01-223],4.0,3.8,3.0,3.0,2.38,-0.62
3626,Dosing Default,19:24,19:25,Trough [01-01-224],4.0,3.8,3.88,3.88,3.31,-0.57
3627,Dosing Default,19:25,19:25,Trough [01-01-225],4.0,2.8,3.66,3.66,3.33,-0.33
3628,Dosing Default,19:25,19:25,Trough [01-01-226],4.0,2.8,3.38,3.38,2.07,-1.31
3629,Dosing Default,19:26,19:26,Trough [01-01-227],4.0,2.6,3.54,3.54,2.27,-1.27
3630,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
3631,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
3632,Dosing Default,19:26,19:26,Trough [01-01-228],4.0,3.4,3.35,3.35,2.94,-0.41
3633,Dosing Default,19:26,19:26,Trough [01-01-229],4.0,3.0,3.34,3.34,1.93,-1.41
3634,Dosing Default,19:27,19:27,Trough [01-01-230],4.0,2.8,4.2,4.2,3.39,-0.81
3635,Dosing Default,19:29,19:29,Trough [01-02-234],4.0,3.2,4.74,4.74,4.18,-0.56
3636,Dosing Default,19:30,19:30,Trough [01-02-235],4.0,4.0,4.45,4.45,3.9,-0.55
3637,Dosing Default,19:30,19:30,Trough [01-02-236],4.0,3.6,3.97,3.97,2.78,-1.19
3638,Dosing Default,19:34,19:34,Trough [01-02-272],4.0,4.0,4.17,4.17,1.3,-2.87
3639,Dosing Default,19:34,19:35,Trough [01-02-273],4.0,4.0,4.43,4.43,4.12,-0.31
3640,Dosing Default,19:35,19:35,Trough [01-02-274],4.0,4.0,5.29,5.29,5.03,-0.26
3641,Dosing Default,19:35,19:35,Trough [01-02-275],4.0,3.6,3.97,3.97,3.53,-0.44
